fecha,me_gusta,comentarios,visualizaciones,descripcion,link
2025-12-31T23:03:15.000Z,945,73,NA,"En Chile vivimos una crisis silenciosa pero profunda: niños y niñas que ven interrumpido el vínculo con uno de sus progenitores tras separaciones conflictivas o decisiones unilaterales. No son casos aislados, es un problema estructural que el sistema aún no logra resolver.

Las historias de Mauricio Cárcamo y @alvaro_kemp_s lo reflejan con crudeza. 

Padres que, pese a existir resoluciones, mediaciones o informes favorables, siguen enfrentando incumplimientos, dilaciones y una institucionalidad que no actúa con la urgencia que la infancia necesita.

Mauricio, padre de la niña A., realiza un acto de resistencia simbólica frente al Tribunal de Familia de San Miguel para visibilizar el incumplimiento del régimen comunicacional. Logró ver a su hija en Navidad, pero el vínculo volvió a ser interrumpido días después.

Álvaro, padre de N., pasó Navidad y pasará el Año Nuevo fuera del tribunal esperando respuestas y apoyo para visibilizar su historia. Denuncia la interrupción unilateral del vínculo, informes profesionales sesgados y la falta de sanciones reales frente al incumplimiento, mientras su hijo sufre las consecuencias emocionales de esta separación forzada.

Ambas historias nos recuerdan que esto no es una lucha entre padres y madres, sino una urgencia de derechos de infancia. Los niños y niñas tienen derecho a mantener vínculo con ambos progenitores, y el Estado tiene el deber de garantizarlo.

Desde Fundación Crianza Compartida Chile seguimos acompañando, visibilizando y trabajando por cambios culturales, judiciales y legislativos que pongan realmente a la niñez en el centro.

👉 Comparte esta publicación.

👉 No guardes silencio.

👉 Este 2026 no dejemos de luchar por los niños, niñas y familias.

Porque ningún padre, madre ni niño debería esperar fuera de un tribunal para poder amar. 

Revisa la nota completa en este enlace:

https://fundacioncrianzacompartidachile.cl/2025/12/31/padres-en-lucha-cuando-el-sistema-falla-en-proteger-el-vinculo-con-los-hijos/",https://www.instagram.com/fundacion_crianza_compartida/p/DS8hEsGEhPm/
2025-12-31T20:53:53.000Z,98,6,NA,"Se termina un año difícil y lentitud judicial.
Pero tenemos que juntar fuerzas para dar pelea en el 2026",https://www.instagram.com/no_mas_hijos_rehenes/reel/DS8RlFxjwcq/
2025-12-31T21:50:31.000Z,400,81,NA,"Escribe Mauricio, papá de la niña A: 

"" Iniciando la huelga de hambre indefinida en la afueras del tribunal de familia ( #sanmiguel )

Hoy tenía una visita acá en el tribunal con mi hija, al igual que hubo el 24 a medio día, y resulta que la abogada de la progenitora ingresó un escrito indacando que a ella se le había olvidado que hoy tenía un compromiso ineludible a esta hora, y que me avisaran para que yo no perdiera el viaje. O sea, para zafar de una medida cautelar solo basta enviar un escrito diciendo que tenías otra cosa urgente que hacer y ya, el tribunal raudo te dirá que no te preocupes y que se le avise a la otra parte…. Faltaba más…

Una medida cautelar de relación directa y regular para el día 24 y el 31 y se la pasan por el aro, la progenitora y el tribunal… 

Viva Chile miermosa patria! "" 

@diario_para_amalia",https://www.instagram.com/fundacion_crianza_compartida/p/DS8Jmw7CVpR/
2025-12-31T18:41:17.000Z,372,35,NA,"@ pablo andres ibacache castro comparte este video de desahogo y se pregunta: ¿ Qué se sentirán los padres y madres que hacen falsas denuncias contra el otro progenitor para impedir el vínculo con los hijos?

Por un 2026 por una #LeyFalsasDenuncias",https://www.instagram.com/fundacion_crianza_compartida/reel/DS8CxFIifhY/
2025-12-30T13:38:50.000Z,447,27,NA,"Durante mucho tiempo se nos ha dicho que estos casos son “excepcionales”.

Que son conflictos privados.

Que el sistema funciona bien y los jueces saben lo que hacen. 

Pero cuando cientos de padres, madres e hijos relatan la misma historia -interrupciones unilaterales del vínculo, denuncias usadas como bloqueo, meses o años sin contacto-  ya no estamos frente a hechos aislados. Estamos frente a un problema estructural.

La columna de Isabel Warnier ( @isabel_warnier ) en El Mercurio Legal pone palabras a algo que vemos todos los días: un sistema de justicia familiar que, por miedo a equivocarse, muchas veces termina inmovilizado, dejando a niños y niñas en una zona gris donde el tiempo pasa y los vínculos se rompen.

Mientras los procesos se dilatan, la infancia no espera sino que se va con el paso de los meses y años años ( la justicia que llega tarde no es justicia ) .

El daño emocional no se detiene con una resolución que llega tarde , mal y nunca. 

La desvinculación se vuelve costumbre.

Hablar de crianza compartida no es una consigna ideológica. Es recordar que los niños tienen derecho a mantener vínculos significativos con ambos padres, y que el Estado tiene el deber de proteger esos vínculos, no congelarlos indefinidamente.

Como Fundación Crianza Compartida Chile, seguimos insistiendo en algo básico pero urgente: decisiones oportunas, evaluaciones rigurosas y responsabilidad profesional real ( con sanciones a quienes actúan con dolo,  negligencia y corrupción )

Porque cada mes sin contacto del niño con uno de sus padres no es un dato más de Tribunales de Familia; es dolor , angustia, depresión y disolución de los lazos familiares. 

Porque cada demora tiene consecuencias.

Abramos esta conversación con honestidad y sin trincheras.

Lo que está en juego no son visiones distintas solamente, es la salud mental de nuestras niños y niñas. 

Lee la columna de opinión completa en este enlace : 

https://fundacioncrianzacompartidachile.cl/2025/12/30/obstaculizacion-del-vinculo-parental-una-crisis-sistemica/",https://www.instagram.com/fundacion_crianza_compartida/p/DS47r5qAFPL/
2025-12-29T20:14:55.000Z,5218,233,NA,Así funciona esta mierda de sistema. La realidad supera con creces la ficción !!,https://www.instagram.com/vanessaferrerradovic/reel/DS3D8kAiWvd/
2025-12-27T13:59:52.000Z,109,7,NA,#alienacionparental #manipulaciónpsicológica #conflictodelealtades #pensamientodicotómico #maquiavélico,https://www.instagram.com/fundacion_crianza_compartida/p/DSxPtaNgMNr/
2025-12-27T12:45:08.000Z,77,0,NA,"La estadística anual de @soytupsico_loga correspondiente a esta #navidad2025 muestra que 13 acuerdos de relación directa y regular fueron ratificados en los Tribunales de Familia y se cumplieron sin mayores complicaciones.

Por otro lado, 4 acuerdos de mediación no fueron respetados, lo cual es especialmente lamentable, ya que tanto los padres como los niños involucrados perdieron la oportunidad de compartir una fecha significativa.

Asimismo, en 2 casos no se acogieron las recomendaciones técnicas, resultando en obstrucción de vínculo sin fundamento legal, afectando directamente el bienestar de los niños.

Aun cuando estos indicadores no son los ideales, representan una mejora respecto al año 2024, lo que constituye un avance importante.

Agradezco profundamente a los adultos que priorizan el bienestar de sus hijos y se esfuerzan por ser mejores madres y padres. Los niños lo merecen.  #psicologia #psicologíaforense #obstruccióndevinculos",https://www.instagram.com/soytupsico_loga/reel/DSxFwvWkaBw/
2025-12-26T23:27:06.000Z,350,18,NA,"Que la lucha por la revinculación con los hijos y el reconocimiento del rol de ambos padres en la vida ellos , no se detenga . 

Por un 2026 donde la #crianzacompartida y la sanción a las #falsasdenuncias y al.#impedimentodevinculos sea tema de debate nacional 🤗

Felicitaciones a @mauro.coq.chile por persistir en su lucha desde #coquimbo y a sus padres que son abuelos desvinculados.",https://www.instagram.com/fundacion_crianza_compartida/reel/DSvrV2GEjyA/
2025-12-26T20:09:53.000Z,417,187,NA,"¿ Qué opinan ? 🤔

Nos enviaron esta "" sugerencia "" que hace una abogada a una mamá en proceso de separación con el padre de su hijo .

Los leemos 🤗",https://www.instagram.com/fundacion_crianza_compartida/reel/DSvU2nYkggY/
